fips,county,date,report_median,group
26161,Washtenaw,2020-08-03,1,5%
26163,Wayne,2020-08-03,3,5%
26165,Wexford,2020-08-03,17,5%
26001,Alcona,2020-08-04,8,5%
26003,Alger,2020-08-04,6,5%
26005,Allegan,2020-08-04,2,5%
26007,Alpena,2020-08-04,27,5%
26009,Antrim,2020-08-04,23,5%
26011,Arenac,2020-08-04,13,5%
26013,Baraga,2020-08-04,4,5%
26015,Barry,2020-08-04,1,5%
26017,Bay,2020-08-04,29,5%
26019,Benzie,2020-08-04,19,5%
26021,Berrien,2020-08-04,5,5%
26023,Branch,2020-08-04,18,5%
26025,Calhoun,2020-08-04,16,5%
26027,Cass,2020-08-04,1,5%
26029,Charlevoix,2020-08-04,25,5%
26031,Cheboygan,2020-08-04,28,5%
26033,Chippewa,2020-08-04,34,5%
26035,Clare,2020-08-04,8,5%
26037,Clinton,2020-08-04,1,5%
26039,Crawford,2020-08-04,16,5%
26041,Delta,2020-08-04,10,5%
26043,Dickinson,2020-08-04,18,5%
26045,Eaton,2020-08-04,1,5%
26047,Emmet,2020-08-04,26,5%
26049,Genesee,2020-08-04,11,5%
26051,Gladwin,2020-08-04,16,5%
26053,Gogebic,2020-08-04,3,5%
26055,Grand Traverse,2020-08-04,31,5%
26057,Gratiot,2020-08-04,1,5%
26059,Hillsdale,2020-08-04,5,5%
26061,Houghton,2020-08-04,28,5%
26063,Huron,2020-08-04,18,5%
26065,Ingham,2020-08-04,1,5%
26067,Ionia,2020-08-04,1,5%
26069,Iosco,2020-08-04,27,5%
26071,Iron,2020-08-04,6,5%
26073,Isabella,2020-08-04,2,5%
26075,Jackson,2020-08-04,3,5%
26077,Kalamazoo,2020-08-04,22,5%
26079,Kalkaska,2020-08-04,18,5%
26081,Kent,2020-08-04,1,5%
26083,Keweenaw,2020-08-04,0,5%
26085,Lake,2020-08-04,10,5%
26087,Lapeer,2020-08-04,2,5%
26089,Leelanau,2020-08-04,16,5%
26091,Lenawee,2020-08-04,1,5%
26093,Livingston,2020-08-04,2,5%
26095,Luce,2020-08-04,0,5%
26097,Mackinac,2020-08-04,7,5%
26099,Macomb,2020-08-04,7,5%
26101,Manistee,2020-08-04,20,5%
26103,Marquette,2020-08-04,82,5%
26105,Mason,2020-08-04,16,5%
26107,Mecosta,2020-08-04,1,5%
26109,Menominee,2020-08-04,29,5%
26111,Midland,2020-08-04,38,5%
26113,Missaukee,2020-08-04,15,5%
26115,Monroe,2020-08-04,3,5%
26117,Montcalm,2020-08-04,0,5%
26119,Montmorency,2020-08-04,7,5%
26121,Muskegon,2020-08-04,7,5%
26123,Newaygo,2020-08-04,1,5%
26125,Oakland,2020-08-04,3,5%
26127,Oceana,2020-08-04,5,5%
26129,Ogemaw,2020-08-04,12,5%
26131,Ontonagon,2020-08-04,1,5%
26133,Osceola,2020-08-04,6,5%
26135,Oscoda,2020-08-04,7,5%
26137,Otsego,2020-08-04,26,5%
26139,Ottawa,2020-08-04,3,5%
26141,Presque Isle,2020-08-04,15,5%
26143,Roscommon,2020-08-04,15,5%
26145,Saginaw,2020-08-04,26,5%
26147,St. Clair,2020-08-04,0,5%
26149,St. Joseph,2020-08-04,9,5%
26151,Sanilac,2020-08-04,1,5%
26153,Schoolcraft,2020-08-04,0,5%
26155,Shiawassee,2020-08-04,2,5%
26157,Tuscola,2020-08-04,12,5%
26159,Van Buren,2020-08-04,14,5%
26161,Washtenaw,2020-08-04,1,5%
26163,Wayne,2020-08-04,4,5%
26165,Wexford,2020-08-04,14,5%
26001,Alcona,2020-08-05,7,5%
26003,Alger,2020-08-05,6,5%
26005,Allegan,2020-08-05,2,5%
26007,Alpena,2020-08-05,26,5%
26009,Antrim,2020-08-05,21,5%
26011,Arenac,2020-08-05,13,5%
26013,Baraga,2020-08-05,4,5%
26015,Barry,2020-08-05,1,5%
26017,Bay,2020-08-05,26,5%
26019,Benzie,2020-08-05,17,5%
26021,Berrien,2020-08-05,5,5%
26023,Branch,2020-08-05,16,5%
26025,Calhoun,2020-08-05,13,5%
26027,Cass,2020-08-05,1,5%
26029,Charlevoix,2020-08-05,25,5%
26031,Cheboygan,2020-08-05,28,5%
26033,Chippewa,2020-08-05,32,5%
26035,Clare,2020-08-05,9,5%
26037,Clinton,2020-08-05,1,5%
26039,Crawford,2020-08-05,12,5%
26041,Delta,2020-08-05,11,5%
26043,Dickinson,2020-08-05,21,5%
26045,Eaton,2020-08-05,1,5%
26047,Emmet,2020-08-05,27,5%
26049,Genesee,2020-08-05,11,5%
26051,Gladwin,2020-08-05,16,5%
26053,Gogebic,2020-08-05,4,5%
26055,Grand Traverse,2020-08-05,27,5%
26057,Gratiot,2020-08-05,1,5%
26059,Hillsdale,2020-08-05,4,5%
26061,Houghton,2020-08-05,29,5%
26063,Huron,2020-08-05,16,5%
26065,Ingham,2020-08-05,1,5%
26067,Ionia,2020-08-05,0,5%
26069,Iosco,2020-08-05,28,5%
26071,Iron,2020-08-05,6,5%
26073,Isabella,2020-08-05,2,5%
26075,Jackson,2020-08-05,2,5%
26077,Kalamazoo,2020-08-05,18,5%
26079,Kalkaska,2020-08-05,16,5%
26081,Kent,2020-08-05,1,5%
26083,Keweenaw,2020-08-05,0,5%
26085,Lake,2020-08-05,11,5%
26087,Lapeer,2020-08-05,2,5%
26089,Leelanau,2020-08-05,13,5%
26091,Lenawee,2020-08-05,2,5%
26093,Livingston,2020-08-05,1,5%
26095,Luce,2020-08-05,0,5%
26097,Mackinac,2020-08-05,10,5%
26099,Macomb,2020-08-05,7,5%
26101,Manistee,2020-08-05,18,5%
26103,Marquette,2020-08-05,73,5%
26105,Mason,2020-08-05,16,5%
26107,Mecosta,2020-08-05,1,5%
26109,Menominee,2020-08-05,28,5%
26111,Midland,2020-08-05,33,5%
26113,Missaukee,2020-08-05,16,5%
26115,Monroe,2020-08-05,3,5%
26117,Montcalm,2020-08-05,0,5%
26119,Montmorency,2020-08-05,8,5%
26121,Muskegon,2020-08-05,6,5%
26123,Newaygo,2020-08-05,1,5%
26125,Oakland,2020-08-05,3,5%
26127,Oceana,2020-08-05,5,5%
26129,Ogemaw,2020-08-05,11,5%
26131,Ontonagon,2020-08-05,1,5%
26133,Osceola,2020-08-05,5,5%
26135,Oscoda,2020-08-05,7,5%
26137,Otsego,2020-08-05,26,5%
26139,Ottawa,2020-08-05,3,5%
26141,Presque Isle,2020-08-05,12,5%
26143,Roscommon,2020-08-05,15,5%
26145,Saginaw,2020-08-05,23,5%
26147,St. Clair,2020-08-05,0,5%
26149,St. Joseph,2020-08-05,9,5%
26151,Sanilac,2020-08-05,1,5%
26153,Schoolcraft,2020-08-05,0,5%
26155,Shiawassee,2020-08-05,2,5%
26157,Tuscola,2020-08-05,9,5%
26159,Van Buren,2020-08-05,10,5%
26161,Washtenaw,2020-08-05,1,5%
26163,Wayne,2020-08-05,3,5%
26165,Wexford,2020-08-05,12,5%
26001,Alcona,2020-08-06,6,5%
26003,Alger,2020-08-06,7,5%
26005,Allegan,2020-08-06,2,5%
26007,Alpena,2020-08-06,27,5%
26009,Antrim,2020-08-06,20,5%
26011,Arenac,2020-08-06,11,5%
26013,Baraga,2020-08-06,4,5%
26015,Barry,2020-08-06,1,5%
26017,Bay,2020-08-06,20,5%
26019,Benzie,2020-08-06,17,5%
26021,Berrien,2020-08-06,4,5%
26023,Branch,2020-08-06,12,5%
26025,Calhoun,2020-08-06,11,5%
26027,Cass,2020-08-06,1,5%
26029,Charlevoix,2020-08-06,23,5%
26031,Cheboygan,2020-08-06,25,5%
26033,Chippewa,2020-08-06,35,5%
26035,Clare,2020-08-06,7,5%
26037,Clinton,2020-08-06,0,5%
26039,Crawford,2020-08-06,14,5%
26041,Delta,2020-08-06,11,5%
26043,Dickinson,2020-08-06,21,5%
26045,Eaton,2020-08-06,1,5%
26047,Emmet,2020-08-06,20,5%
26049,Genesee,2020-08-06,8,5%
26051,Gladwin,2020-08-06,16,5%
26053,Gogebic,2020-08-06,3,5%
26055,Grand Traverse,2020-08-06,22,5%
26057,Gratiot,2020-08-06,1,5%
26059,Hillsdale,2020-08-06,4,5%
26061,Houghton,2020-08-06,27,5%
26063,Huron,2020-08-06,13,5%
26065,Ingham,2020-08-06,1,5%
26067,Ionia,2020-08-06,1,5%
26069,Iosco,2020-08-06,29,5%
26071,Iron,2020-08-06,8,5%
26073,Isabella,2020-08-06,2,5%
26075,Jackson,2020-08-06,3,5%
26077,Kalamazoo,2020-08-06,18,5%
26079,Kalkaska,2020-08-06,15,5%
26081,Kent,2020-08-06,1,5%
26083,Keweenaw,2020-08-06,1,5%
26085,Lake,2020-08-06,10,5%
26087,Lapeer,2020-08-06,1,5%
26089,Leelanau,2020-08-06,13,5%
26091,Lenawee,2020-08-06,1,5%
26093,Livingston,2020-08-06,1,5%
26095,Luce,2020-08-06,0,5%
26097,Mackinac,2020-08-06,10,5%
26099,Macomb,2020-08-06,6,5%
26101,Manistee,2020-08-06,20,5%
26103,Marquette,2020-08-06,75,5%
26105,Mason,2020-08-06,14,5%
26107,Mecosta,2020-08-06,1,5%
26109,Menominee,2020-08-06,32,5%
26111,Midland,2020-08-06,33,5%
26113,Missaukee,2020-08-06,15,5%
26115,Monroe,2020-08-06,2,5%
26117,Montcalm,2020-08-06,0,5%
26119,Montmorency,2020-08-06,6,5%
26121,Muskegon,2020-08-06,5,5%
26123,Newaygo,2020-08-06,1,5%
26125,Oakland,2020-08-06,2,5%
26127,Oceana,2020-08-06,3,5%
26129,Ogemaw,2020-08-06,12,5%
26131,Ontonagon,2020-08-06,1,5%
26133,Osceola,2020-08-06,4,5%
26135,Oscoda,2020-08-06,7,5%
26137,Otsego,2020-08-06,25,5%
26139,Ottawa,2020-08-06,3,5%
26141,Presque Isle,2020-08-06,12,5%
26143,Roscommon,2020-08-06,16,5%
26145,Saginaw,2020-08-06,20,5%
26147,St. Clair,2020-08-06,0,5%
26149,St. Joseph,2020-08-06,8,5%
26151,Sanilac,2020-08-06,1,5%
26153,Schoolcraft,2020-08-06,0,5%
26155,Shiawassee,2020-08-06,1,5%
26157,Tuscola,2020-08-06,8,5%
26159,Van Buren,2020-08-06,11,5%
26161,Washtenaw,2020-08-06,1,5%
26163,Wayne,2020-08-06,3,5%
26165,Wexford,2020-08-06,11,5%
26001,Alcona,2020-08-07,6,5%
26003,Alger,2020-08-07,7,5%
26005,Allegan,2020-08-07,1,5%
26007,Alpena,2020-08-07,30,5%
26009,Antrim,2020-08-07,19,5%
26011,Arenac,2020-08-07,9,5%
26013,Baraga,2020-08-07,5,5%
26015,Barry,2020-08-07,1,5%
26017,Bay,2020-08-07,21,5%
26019,Benzie,2020-08-07,17,5%
26021,Berrien,2020-08-07,3,5%
26023,Branch,2020-08-07,13,5%
26025,Calhoun,2020-08-07,8,5%
26027,Cass,2020-08-07,1,5%
26029,Charlevoix,2020-08-07,23,5%
26031,Cheboygan,2020-08-07,26,5%
26033,Chippewa,2020-08-07,32,5%
26035,Clare,2020-08-07,7,5%
26037,Clinton,2020-08-07,1,5%
26039,Crawford,2020-08-07,12,5%
26041,Delta,2020-08-07,14,5%
26043,Dickinson,2020-08-07,23,5%
26045,Eaton,2020-08-07,1,5%
26047,Emmet,2020-08-07,19,5%
26049,Genesee,2020-08-07,8,5%
26051,Gladwin,2020-08-07,13,5%
26053,Gogebic,2020-08-07,3,5%
26055,Grand Traverse,2020-08-07,24,5%
26057,Gratiot,2020-08-07,1,5%
26059,Hillsdale,2020-08-07,3,5%
26061,Houghton,2020-08-07,28,5%
26063,Huron,2020-08-07,14,5%
26065,Ingham,2020-08-07,1,5%
26067,Ionia,2020-08-07,1,5%
26069,Iosco,2020-08-07,25,5%
26071,Iron,2020-08-07,6,5%
26073,Isabella,2020-08-07,2,5%
26075,Jackson,2020-08-07,2,5%
26077,Kalamazoo,2020-08-07,15,5%
26079,Kalkaska,2020-08-07,15,5%
26081,Kent,2020-08-07,1,5%
26083,Keweenaw,2020-08-07,1,5%
26085,Lake,2020-08-07,9,5%
26087,Lapeer,2020-08-07,1,5%
26089,Leelanau,2020-08-07,10,5%
26091,Lenawee,2020-08-07,1,5%
26093,Livingston,2020-08-07,1,5%
26095,Luce,2020-08-07,0,5%
26097,Mackinac,2020-08-07,10,5%
26099,Macomb,2020-08-07,5,5%
26101,Manistee,2020-08-07,17,5%
26103,Marquette,2020-08-07,72,5%
26105,Mason,2020-08-07,13,5%
26107,Mecosta,2020-08-07,1,5%
26109,Menominee,2020-08-07,32,5%
26111,Midland,2020-08-07,30,5%
26113,Missaukee,2020-08-07,14,5%
26115,Monroe,2020-08-07,2,5%
26117,Montcalm,2020-08-07,0,5%
26119,Montmorency,2020-08-07,6,5%
26121,Muskegon,2020-08-07,6,5%
26123,Newaygo,2020-08-07,1,5%
26125,Oakland,2020-08-07,2,5%
26127,Oceana,2020-08-07,3,5%
26129,Ogemaw,2020-08-07,12,5%
26131,Ontonagon,2020-08-07,1,5%
26133,Osceola,2020-08-07,4,5%
26135,Oscoda,2020-08-07,7,5%
26137,Otsego,2020-08-07,23,5%
26139,Ottawa,2020-08-07,2,5%
26141,Presque Isle,2020-08-07,11,5%
26143,Roscommon,2020-08-07,14,5%
26145,Saginaw,2020-08-07,18,5%
26147,St. Clair,2020-08-07,0,5%
26149,St. Joseph,2020-08-07,6,5%
26151,Sanilac,2020-08-07,1,5%
26153,Schoolcraft,2020-08-07,0,5%
26155,Shiawassee,2020-08-07,2,5%
26157,Tuscola,2020-08-07,8,5%
26159,Van Buren,2020-08-07,9,5%
26161,Washtenaw,2020-08-07,1,5%
26163,Wayne,2020-08-07,3,5%
26165,Wexford,2020-08-07,12,5%
26001,Alcona,2020-08-08,6,5%
26003,Alger,2020-08-08,7,5%
26005,Allegan,2020-08-08,1,5%
26007,Alpena,2020-08-08,29,5%
26009,Antrim,2020-08-08,19,5%
26011,Arenac,2020-08-08,9,5%
26013,Baraga,2020-08-08,6,5%
26015,Barry,2020-08-08,1,5%
26017,Bay,2020-08-08,15,5%
26019,Benzie,2020-08-08,17,5%
26021,Berrien,2020-08-08,3,5%
26023,Branch,2020-08-08,11,5%
26025,Calhoun,2020-08-08,9,5%
26027,Cass,2020-08-08,1,5%
26029,Charlevoix,2020-08-08,21,5%
26031,Cheboygan,2020-08-08,26,5%
26033,Chippewa,2020-08-08,31,5%
26035,Clare,2020-08-08,5,5%
26037,Clinton,2020-08-08,1,5%
26039,Crawford,2020-08-08,14,5%
26041,Delta,2020-08-08,16,5%
26043,Dickinson,2020-08-08,25,5%
26045,Eaton,2020-08-08,1,5%
26047,Emmet,2020-08-08,16,5%
26049,Genesee,2020-08-08,7,5%
26051,Gladwin,2020-08-08,11,5%
26053,Gogebic,2020-08-08,4,5%
26055,Grand Traverse,2020-08-08,19,5%
26057,Gratiot,2020-08-08,0,5%
26059,Hillsdale,2020-08-08,3,5%
26061,Houghton,2020-08-08,28,5%
26063,Huron,2020-08-08,11,5%
26065,Ingham,2020-08-08,1,5%
26067,Ionia,2020-08-08,0,5%
26069,Iosco,2020-08-08,23,5%
26071,Iron,2020-08-08,8,5%
26073,Isabella,2020-08-08,2,5%
26075,Jackson,2020-08-08,2,5%
26077,Kalamazoo,2020-08-08,13,5%
26079,Kalkaska,2020-08-08,15,5%
26081,Kent,2020-08-08,1,5%
26083,Keweenaw,2020-08-08,1,5%
26085,Lake,2020-08-08,9,5%
26087,Lapeer,2020-08-08,1,5%
26089,Leelanau,2020-08-08,10,5%
26091,Lenawee,2020-08-08,1,5%
26093,Livingston,2020-08-08,1,5%
26095,Luce,2020-08-08,0,5%
26097,Mackinac,2020-08-08,9,5%
26099,Macomb,2020-08-08,3,5%
26101,Manistee,2020-08-08,18,5%
26103,Marquette,2020-08-08,71,5%
26105,Mason,2020-08-08,11,5%
26107,Mecosta,2020-08-08,0,5%
26109,Menominee,2020-08-08,35,5%
26111,Midland,2020-08-08,23,5%
26113,Missaukee,2020-08-08,13,5%
26115,Monroe,2020-08-08,1,5%
26117,Montcalm,2020-08-08,0,5%
26119,Montmorency,2020-08-08,5,5%
26121,Muskegon,2020-08-08,4,5%
26123,Newaygo,2020-08-08,1,5%
26125,Oakland,2020-08-08,2,5%
26127,Oceana,2020-08-08,3,5%
26129,Ogemaw,2020-08-08,8,5%
26131,Ontonagon,2020-08-08,1,5%
26133,Osceola,2020-08-08,3,5%
26135,Oscoda,2020-08-08,5,5%
26137,Otsego,2020-08-08,23,5%
26139,Ottawa,2020-08-08,2,5%
26141,Presque Isle,2020-08-08,10,5%
26143,Roscommon,2020-08-08,14,5%
26145,Saginaw,2020-08-08,17,5%
26147,St. Clair,2020-08-08,0,5%
26149,St. Joseph,2020-08-08,5,5%
26151,Sanilac,2020-08-08,1,5%
26153,Schoolcraft,2020-08-08,0,5%
26155,Shiawassee,2020-08-08,1,5%
26157,Tuscola,2020-08-08,6,5%
26159,Van Buren,2020-08-08,7,5%
26161,Washtenaw,2020-08-08,0,5%
26163,Wayne,2020-08-08,2,5%
26165,Wexford,2020-08-08,7,5%
26001,Alcona,2020-08-09,7,5%
26003,Alger,2020-08-09,8,5%
26005,Allegan,2020-08-09,1,5%
26007,Alpena,2020-08-09,30,5%
26009,Antrim,2020-08-09,17,5%
26011,Arenac,2020-08-09,8,5%
26013,Baraga,2020-08-09,6,5%
26015,Barry,2020-08-09,1,5%
26017,Bay,2020-08-09,16,5%
26019,Benzie,2020-08-09,14,5%
26021,Berrien,2020-08-09,3,5%
26023,Branch,2020-08-09,10,5%
26025,Calhoun,2020-08-09,7,5%
26027,Cass,2020-08-09,1,5%
26029,Charlevoix,2020-08-09,20,5%
26031,Cheboygan,2020-08-09,25,5%
26033,Chippewa,2020-08-09,31,5%
26035,Clare,2020-08-09,4,5%
26037,Clinton,2020-08-09,1,5%
26039,Crawford,2020-08-09,10,5%
26041,Delta,2020-08-09,14,5%
26043,Dickinson,2020-08-09,29,5%
26045,Eaton,2020-08-09,1,5%
26047,Emmet,2020-08-09,21,5%
26049,Genesee,2020-08-09,6,5%
26051,Gladwin,2020-08-09,10,5%
26053,Gogebic,2020-08-09,4,5%
26055,Grand Traverse,2020-08-09,17,5%
26057,Gratiot,2020-08-09,1,5%
26059,Hillsdale,2020-08-09,3,5%
26061,Houghton,2020-08-09,30,5%
26063,Huron,2020-08-09,10,5%
26065,Ingham,2020-08-09,1,5%
26067,Ionia,2020-08-09,1,5%
26069,Iosco,2020-08-09,24,5%
26071,Iron,2020-08-09,7,5%
26073,Isabella,2020-08-09,2,5%
26075,Jackson,2020-08-09,2,5%
26077,Kalamazoo,2020-08-09,12,5%
26079,Kalkaska,2020-08-09,13,5%
26081,Kent,2020-08-09,1,5%
26083,Keweenaw,2020-08-09,1,5%
26085,Lake,2020-08-09,8,5%
26087,Lapeer,2020-08-09,1,5%
26089,Leelanau,2020-08-09,9,5%
26091,Lenawee,2020-08-09,1,5%
26093,Livingston,2020-08-09,1,5%
26095,Luce,2020-08-09,0,5%
26097,Mackinac,2020-08-09,10,5%
26099,Macomb,2020-08-09,4,5%
26101,Manistee,2020-08-09,17,5%
26103,Marquette,2020-08-09,64,5%
26105,Mason,2020-08-09,11,5%
26107,Mecosta,2020-08-09,1,5%
26109,Menominee,2020-08-09,35,5%
26111,Midland,2020-08-09,23,5%
26113,Missaukee,2020-08-09,13,5%
26115,Monroe,2020-08-09,1,5%
26117,Montcalm,2020-08-09,0,5%
26119,Montmorency,2020-08-09,5,5%
26121,Muskegon,2020-08-09,3,5%
26123,Newaygo,2020-08-09,1,5%
26125,Oakland,2020-08-09,2,5%
26127,Oceana,2020-08-09,3,5%
26129,Ogemaw,2020-08-09,9,5%
26131,Ontonagon,2020-08-09,1,5%
26133,Osceola,2020-08-09,3,5%
26135,Oscoda,2020-08-09,6,5%
26137,Otsego,2020-08-09,20,5%
26139,Ottawa,2020-08-09,1,5%
26141,Presque Isle,2020-08-09,10,5%
26143,Roscommon,2020-08-09,10,5%
26145,Saginaw,2020-08-09,15,5%
26147,St. Clair,2020-08-09,0,5%
26149,St. Joseph,2020-08-09,4,5%
26151,Sanilac,2020-08-09,1,5%
26153,Schoolcraft,2020-08-09,0,5%
26155,Shiawassee,2020-08-09,1,5%
26157,Tuscola,2020-08-09,6,5%
26159,Van Buren,2020-08-09,7,5%
26161,Washtenaw,2020-08-09,0,5%
26163,Wayne,2020-08-09,2,5%
26165,Wexford,2020-08-09,8,5%
26001,Alcona,2020-08-10,5,5%
26003,Alger,2020-08-10,8,5%
26005,Allegan,2020-08-10,1,5%
26007,Alpena,2020-08-10,31,5%
26009,Antrim,2020-08-10,17,5%
26011,Arenac,2020-08-10,9,5%
26013,Baraga,2020-08-10,8,5%
26015,Barry,2020-08-10,1,5%
26017,Bay,2020-08-10,16,5%
26019,Benzie,2020-08-10,14,5%
26021,Berrien,2020-08-10,2,5%
26023,Branch,2020-08-10,9,5%
26025,Calhoun,2020-08-10,6,5%
26027,Cass,2020-08-10,1,5%
26029,Charlevoix,2020-08-10,18,5%
26031,Cheboygan,2020-08-10,24,5%
26033,Chippewa,2020-08-10,29,5%
26035,Clare,2020-08-10,5,5%
26037,Clinton,2020-08-10,1,5%
26039,Crawford,2020-08-10,12,5%
26041,Delta,2020-08-10,21,5%
26043,Dickinson,2020-08-10,30,5%
26045,Eaton,2020-08-10,1,5%
26047,Emmet,2020-08-10,18,5%
26049,Genesee,2020-08-10,7,5%
26051,Gladwin,2020-08-10,11,5%
26053,Gogebic,2020-08-10,5,5%
26055,Grand Traverse,2020-08-10,16,5%
26057,Gratiot,2020-08-10,0,5%
26059,Hillsdale,2020-08-10,3,5%
26061,Houghton,2020-08-10,28,5%
26063,Huron,2020-08-10,10,5%
26065,Ingham,2020-08-10,1,5%
26067,Ionia,2020-08-10,0,5%
26069,Iosco,2020-08-10,22,5%
26071,Iron,2020-08-10,7,5%
26073,Isabella,2020-08-10,1,5%
26075,Jackson,2020-08-10,2,5%
26077,Kalamazoo,2020-08-10,11,5%
26079,Kalkaska,2020-08-10,13,5%
26081,Kent,2020-08-10,1,5%
26083,Keweenaw,2020-08-10,1,5%
26085,Lake,2020-08-10,7,5%
26087,Lapeer,2020-08-10,1,5%
26089,Leelanau,2020-08-10,8,5%
26091,Lenawee,2020-08-10,1,5%
26093,Livingston,2020-08-10,1,5%
26095,Luce,2020-08-10,1,5%
26097,Mackinac,2020-08-10,9,5%
26099,Macomb,2020-08-10,4,5%
26101,Manistee,2020-08-10,13,5%
26103,Marquette,2020-08-10,57,5%
26105,Mason,2020-08-10,11,5%
26107,Mecosta,2020-08-10,0,5%
26109,Menominee,2020-08-10,31,5%
26111,Midland,2020-08-10,19,5%
26113,Missaukee,2020-08-10,12,5%
26115,Monroe,2020-08-10,1,5%
26117,Montcalm,2020-08-10,0,5%
26119,Montmorency,2020-08-10,5,5%
26121,Muskegon,2020-08-10,3,5%
26123,Newaygo,2020-08-10,0,5%
26125,Oakland,2020-08-10,2,5%
26127,Oceana,2020-08-10,3,5%
26129,Ogemaw,2020-08-10,8,5%
26131,Ontonagon,2020-08-10,2,5%
26133,Osceola,2020-08-10,2,5%
26135,Oscoda,2020-08-10,5,5%
26137,Otsego,2020-08-10,21,5%
26139,Ottawa,2020-08-10,2,5%
26141,Presque Isle,2020-08-10,11,5%
26143,Roscommon,2020-08-10,8,5%
26145,Saginaw,2020-08-10,12,5%
26147,St. Clair,2020-08-10,0,5%
26149,St. Joseph,2020-08-10,5,5%
26151,Sanilac,2020-08-10,1,5%
26153,Schoolcraft,2020-08-10,0,5%
26155,Shiawassee,2020-08-10,1,5%
26157,Tuscola,2020-08-10,6,5%
26159,Van Buren,2020-08-10,5,5%
26161,Washtenaw,2020-08-10,1,5%
26163,Wayne,2020-08-10,2,5%
26165,Wexford,2020-08-10,7,5%
26001,Alcona,2020-08-11,6,5%
26003,Alger,2020-08-11,7,5%
26005,Allegan,2020-08-11,1,5%
26007,Alpena,2020-08-11,29,5%
26009,Antrim,2020-08-11,17,5%
26011,Arenac,2020-08-11,7,5%
26013,Baraga,2020-08-11,7,5%
26015,Barry,2020-08-11,0,5%
26017,Bay,2020-08-11,12,5%
26019,Benzie,2020-08-11,14,5%
26021,Berrien,2020-08-11,2,5%
26023,Branch,2020-08-11,8,5%
26025,Calhoun,2020-08-11,6,5%
26027,Cass,2020-08-11,1,5%
26029,Charlevoix,2020-08-11,18,5%
26031,Cheboygan,2020-08-11,22,5%
26033,Chippewa,2020-08-11,31,5%
26035,Clare,2020-08-11,5,5%
26037,Clinton,2020-08-11,0,5%
26039,Crawford,2020-08-11,10,5%
26041,Delta,2020-08-11,17,5%
26043,Dickinson,2020-08-11,31,5%
26045,Eaton,2020-08-11,1,5%
26047,Emmet,2020-08-11,15,5%
26049,Genesee,2020-08-11,5,5%
26051,Gladwin,2020-08-11,9,5%
26053,Gogebic,2020-08-11,7,5%
26055,Grand Traverse,2020-08-11,14,5%
26057,Gratiot,2020-08-11,1,5%
26059,Hillsdale,2020-08-11,2,5%
26061,Houghton,2020-08-11,31,5%
26063,Huron,2020-08-11,7,5%
26065,Ingham,2020-08-11,1,5%
26067,Ionia,2020-08-11,0,5%
26069,Iosco,2020-08-11,21,5%
26071,Iron,2020-08-11,7,5%
26073,Isabella,2020-08-11,2,5%
26075,Jackson,2020-08-11,2,5%
26077,Kalamazoo,2020-08-11,9,5%
26079,Kalkaska,2020-08-11,12,5%
26081,Kent,2020-08-11,1,5%
26083,Keweenaw,2020-08-11,1,5%
26085,Lake,2020-08-11,7,5%
26087,Lapeer,2020-08-11,1,5%
26089,Leelanau,2020-08-11,8,5%
26091,Lenawee,2020-08-11,1,5%
26093,Livingston,2020-08-11,1,5%
26095,Luce,2020-08-11,1,5%
26097,Mackinac,2020-08-11,12,5%
26099,Macomb,2020-08-11,3,5%
26101,Manistee,2020-08-11,13,5%
26103,Marquette,2020-08-11,54,5%
26105,Mason,2020-08-11,9,5%
26107,Mecosta,2020-08-11,0,5%
26109,Menominee,2020-08-11,34,5%
26111,Midland,2020-08-11,19,5%
26113,Missaukee,2020-08-11,9,5%
26115,Monroe,2020-08-11,1,5%
26117,Montcalm,2020-08-11,0,5%
26119,Montmorency,2020-08-11,7,5%
26121,Muskegon,2020-08-11,2,5%
26123,Newaygo,2020-08-11,1,5%
26125,Oakland,2020-08-11,2,5%
26127,Oceana,2020-08-11,2,5%
26129,Ogemaw,2020-08-11,9,5%
26131,Ontonagon,2020-08-11,2,5%
26133,Osceola,2020-08-11,2,5%
26135,Oscoda,2020-08-11,6,5%
26137,Otsego,2020-08-11,18,5%
26139,Ottawa,2020-08-11,1,5%
26141,Presque Isle,2020-08-11,10,5%
26143,Roscommon,2020-08-11,7,5%
26145,Saginaw,2020-08-11,11,5%
26147,St. Clair,2020-08-11,0,5%
26149,St. Joseph,2020-08-11,4,5%
26151,Sanilac,2020-08-11,1,5%
26153,Schoolcraft,2020-08-11,0,5%
26155,Shiawassee,2020-08-11,1,5%
26157,Tuscola,2020-08-11,5,5%
26159,Van Buren,2020-08-11,5,5%
26161,Washtenaw,2020-08-11,0,5%
26163,Wayne,2020-08-11,2,5%
26165,Wexford,2020-08-11,7,5%
26001,Alcona,2020-08-12,6,5%
26003,Alger,2020-08-12,10,5%
26005,Allegan,2020-08-12,1,5%
26007,Alpena,2020-08-12,32,5%
26009,Antrim,2020-08-12,11,5%
26011,Arenac,2020-08-12,6,5%
26013,Baraga,2020-08-12,7,5%
26015,Barry,2020-08-12,1,5%
26017,Bay,2020-08-12,10,5%
26019,Benzie,2020-08-12,14,5%
26021,Berrien,2020-08-12,2,5%
26023,Branch,2020-08-12,8,5%
26025,Calhoun,2020-08-12,5,5%
26027,Cass,2020-08-12,0,5%
26029,Charlevoix,2020-08-12,20,5%
